"","Selectivity","CAt_DW","logDiff","ShapeIndex_DW","sp3_At_DW","logSw","T_PSA","HBD","HBA","logD"
"iprymidam","BL",-0.590358834709747,1.0302599951034,0.0183017632764153,-0.545203202366714,0.758337329864938,-0.436004611498231,0.147746665931013,-0.494750539517821,0.0379670399269276
"isocil","BL",-0.567730234115642,0.929040239688196,-0.543966480891916,-0.511884916712319,1.06110411567539,-0.439412276898566,-0.350226576636095,-0.679558186254976,-0.288195136423669
"isomethiozin","BL",-0.47721583173922,0.392276047519897,-1.02591069017906,-0.345293488440339,0.357084555482242,-0.43740642703081,-0.848199819203203,-0.494750539517821,0.215063932467493
"isopolinate","G",-0.522473032927431,0.685254230205364,0.419921937682367,-0.311975202785944,1.02203477615804,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.268769351063374
"isopropalin","G",-0.409330029956904,0.206006111757451,-1.59544694374382,-0.245338631477152,-0.345239479643436,-0.424208846650914,-0.848199819203203,-0.402346716149244,0.729064085077832
"isoproturon","BL",-0.47721583173922,0.645910302093989,1.06263952723872,-0.478566631057923,0.547107768569761,-0.447967530501193,-0.350226576636095,-0.587154362886399,0.153499184320995
"isouron","BL",-0.522473032927431,0.726711973159373,0.227194378170244,-0.445248345403527,0.776943010009206,-0.438078842611478,-0.350226576636095,-0.402346716149244,0.0911485032194347
"isoxapyrifop","G",-0.364072828768693,0.175241821528197,0.728436405509965,-0.378611774094735,0.162977226525291,-0.437121505174595,-0.848199819203203,-0.309942892780667,0.384039517805754
"linuron","BL",-0.545101633521536,0.770166104864264,1.06263952723872,-0.511884916712319,0.594561085616822,-0.444461092190703,-0.350226576636095,-0.494750539517821,0.194891653287576
"MCPB","BL",-0.499844432333325,0.748536361720921,1.89795936580037,-0.445248345403527,0.60066665679026,-0.442576808981599,-0.350226576636095,-0.587154362886399,-0.447739526301191
"mecoprop","BL",-0.522473032927431,0.883232013043852,0.764275210464755,-0.478566631057923,0.803138482396792,-0.442576808981599,-0.350226576636095,-0.587154362886399,-0.596018877156161
"mecoprop-P","BL",-0.522473032927431,0.883232013043852,0.764275210464755,-0.478566631057923,0.803138482396792,-0.442576808981599,-0.350226576636095,-0.587154362886399,-0.596018877156161
"mefenacet","G",-0.386701429362798,0.426632588857306,0.465910893690786,-0.545203202366714,0.179347676879474,-0.444134381795576,-0.848199819203203,-0.494750539517821,0.26536364159144
"mefluidide","G",-0.499844432333325,0.442089739134162,-1.02591069017906,-0.478566631057923,0.503737212532168,-0.431658603451425,0.147746665931013,-0.402346716149244,-0.337970890244243
"mesoprazine","BL",-0.522473032927431,0.511950596519861,1.55398202453848,-0.378611774094735,0.526569980885236,-0.432916058576856,0.147746665931013,-0.309942892780667,0.256456401434075
"mesosulfuron","NS",-0.386701429362798,-0.19975427012,-1.02591069017906,-0.345293488440339,0.929228809347524,-0.383142109775071,1.14369315106523,0.42928769416795,-1.04714439336156
"metazachlor","G",-0.431958630551009,0.442089739134162,-1.3557279441686,-0.511884916712319,0.971909072945844,-0.445767933771211,-0.848199819203203,-0.587154362886399,-0.00578322790483918
"methalpropalin","G",-0.431958630551009,0.279604606797757,-2.07012314363453,-0.345293488440339,-0.487002944855752,-0.424208846650914,-0.848199819203203,-0.402346716149244,0.699984565740549
"methiobencarb","G",-0.454587231145115,0.460509212192468,1.55398202453848,-0.378611774094735,0.719091503472577,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.236284122254158
"methiuron","BL",-0.522473032927431,0.812855330780788,0.419921937682367,-0.511884916712319,0.786861144405091,-0.454452351948655,-0.350226576636095,-0.679558186254976,-0.0490095404332316
"methometon","BL",-0.47721583173922,0.325303219748214,2.1068519806942,-0.245338631477152,0.836097497664028,-0.425903181955875,0.147746665931013,-0.125135246043513,0.0384909952303021
"methoprotryne","BL",-0.499844432333325,0.392276047519897,1.06263952723872,-0.311975202785944,0.628727228838591,-0.432916058576856,0.147746665931013,-0.309942892780667,0.291561406760163
"metobenzuron","BL",-0.250929825798166,-0.109118158286108,0.0543911892448751,-0.17870206016836,0.0924499506215331,-0.433941777259231,-0.350226576636095,-0.21753906941209,0.576331114144178
"metolachlor","G",-0.409330029956904,0.279604606797757,-1.3557279441686,-0.345293488440339,0.514710342992891,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.317235216625511
"metosulam","BL",-0.431958630551009,0.119567206489754,-1.02591069017906,-0.445248345403527,-0.120549703899341,-0.41933478343059,-0.350226576636095,-0.125135246043513,-0.495419458908266
"metoxuron","BL",-0.522473032927431,0.748536361720921,1.06263952723872,-0.511884916712319,0.695283089487115,-0.444461092190703,-0.350226576636095,-0.494750539517821,0.0319415539381215
"molinate","G",-0.545101633521536,0.812855330780788,1.06263952723872,-0.345293488440339,1.11898926719473,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.167645977512105
"monalide","BL",-0.454587231145115,0.511950596519861,1.32366131297588,-0.445248345403527,0.104140072315682,-0.449198392920044,-0.350226576636095,-0.679558186254976,0.589691974380227
"monisouron","BL",-0.545101633521536,0.859999298763767,0.764275210464755,-0.478566631057923,0.669052327165191,-0.434739558456634,0.147746665931013,-0.402346716149244,0.0639028274439631
"monolinuron","BL",-0.545101633521536,0.883232013043852,1.65936816078666,-0.511884916712319,0.798237273417524,-0.444461092190703,-0.350226576636095,-0.494750539517821,0.037181106971866
"monuron","BL",-0.545101633521536,0.929040239688196,1.38393566676349,-0.57852148802111,0.663966274221966,-0.447967530501193,-0.350226576636095,-0.587154362886399,0.0515898778146634
"morfamquat","NS",-0.160415423421745,-0.383191561087618,0.0798292221323657,-0.112065488859569,1.88089682331255,-0.434861125115286,-0.848199819203203,-0.309942892780667,-1.60856250092729
"naproanilide","G",-0.318815627580482,0.325303219748214,0.682823381022051,-0.545203202366714,-0.203476014902048,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.542012041773152
"napropamide","G",-0.364072828768693,0.325303219748214,-0.399358156004407,-0.411930059749131,0.497191967402395,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.339241339367238
"napropamide-M","G",-0.364072828768693,0.325303219748214,-0.399358156004407,-0.411930059749131,0.497191967402395,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.339241339367238
"neburon","BL",-0.47721583173922,0.460509212192468,1.55398202453848,-0.478566631057923,-0.0376233928966346,-0.447967530501193,-0.350226576636095,-0.587154362886399,0.614579851290513
"nicosulfuron","NS",-0.409330029956904,0.0152793119048245,-1.02591069017906,-0.411930059749131,1.08989938585135,-0.402239472057667,0.147746665931013,0.244480047430796,-0.820533724652114
"nipyraclofen","BL",-0.522473032927431,0.625996365906775,-0.72754637340509,-0.545203202366714,-0.487002944855752,-0.426191902770173,-0.350226576636095,-0.494750539517821,0.581570667177923
"nitralin","G",-0.454587231145115,0.175241821528197,-1.84318581575647,-0.278656917131548,0.0668514035386707,-0.41123920375599,-0.848199819203203,-0.21753906941209,0.239689831726092
"nitrofen","BL",-0.47721583173922,0.685254230205364,1.06263952723872,-0.57852148802111,-0.668457949597915,-0.439340096694992,-0.848199819203203,-0.587154362886399,0.726444308560959
"nitrofluorfen","BL",-0.454587231145115,0.605917559644765,0.465910893690786,-0.545203202366714,-0.71134532970172,-0.439340096694992,-0.848199819203203,-0.587154362886399,0.724872442650836
"oryzalin","G",-0.47721583173922,0.206006111757451,-1.84318581575647,-0.311975202785944,0.23421341583385,-0.401354314824358,-0.350226576636095,-0.125135246043513,0.159262692658114
"oxadiazon","BL",-0.409330029956904,0.233028330419369,-1.02591069017906,-0.345293488440339,-0.262313168640729,-0.438500526958677,-0.848199819203203,-0.494750539517821,0.642873437672734
"oxasulfuron","NS",-0.364072828768693,0.0408658810006307,-0.578426870271523,-0.378611774094735,0.633051310798756,-0.408367191445339,0.147746665931013,0.0596724006936415,-0.54126554795353
"oxyfluorfen","BL",-0.409330029956904,0.357425795026033,-0.503741808197905,-0.445248345403527,-0.673791406469296,-0.435833658384501,-0.848199819203203,-0.494750539517821,0.755523827898241
"parafluron","BL",-0.522473032927431,0.836541867755593,0.540470645257569,-0.545203202366714,0.517740345787554,-0.447967530501193,-0.350226576636095,-0.587154362886399,0.179958927141404
"paraquat","NS",-0.47721583173922,0.812855330780788,1.65936816078666,-0.57852148802111,2.10617421976521,-0.457305369468892,-0.848199819203203,-0.86436583299213,-2.15976348007722
"pendimethalin","G",-0.454587231145115,0.392276047519897,-1.65246322435371,-0.311975202785944,-0.345239479643436,-0.42086956249607,-0.350226576636095,-0.402346716149244,0.616413694852324
"penoxsulam","BL",-0.386701429362798,0.000536289622331217,-1.80910135789737,-0.345293488440339,0.104140072315682,-0.415828345120099,-0.350226576636095,-0.0327314226749357,-0.380935225120948
"pentanochlor","BL",-0.454587231145115,0.511950596519861,1.32366131297588,-0.445248345403527,0.0527408817373507,-0.449198392920044,-0.350226576636095,-0.679558186254976,0.553015103144015
"pentoxazone","BL",-0.364072828768693,0.263072718516027,-1.02591069017906,-0.345293488440339,0.00341806844538798,-0.439039979006445,-0.848199819203203,-0.402346716149244,0.591525817942037
"pethoxamid","G",-0.386701429362798,0.21955485350387,-0.399358156004407,-0.378611774094735,0.514710342992891,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.354698020816785
"phenisopham","BL",-0.318815627580482,0.0948018103166331,0.227194378170244,-0.411930059749131,-0.262313168640729,-0.43446983243275,-0.350226576636095,-0.309942892780667,0.581570667177923
"phenmedipham","BL",-0.386701429362798,0.357425795026033,0.682823381022051,-0.511884916712319,-0.157838372676352,-0.431130548277906,0.147746665931013,-0.309942892780667,0.392422802659745
"phenmedipham-ethyl","BL",-0.364072828768693,0.263072718516027,0.880939292328075,-0.478566631057923,-0.262313168640729,-0.431130548277906,0.147746665931013,-0.309942892780667,0.472849941727724
"picloram","BL",-0.612987435303852,1.08288021945215,-0.543966480891916,-0.57852148802111,0.557272416839811,-0.431301501391635,0.147746665931013,-0.494750539517821,-0.658893513561095
"pinoxaden","G",-0.228301225204061,-0.19975427012,-2.53828319716983,-0.145383774513965,-0.0890225834749657,-0.436525068755584,-0.848199819203203,-0.494750539517821,0.557730700874385
"piperophos","G",-0.431958630551009,0.0152793119048245,-0.130817739857152,-0.0454289175507771,0.404037453094497,-0.445524800453907,-0.848199819203203,-0.494750539517821,0.637371906987302
"pretilachlor","G",-0.364072828768693,0.105446529091287,-0.72754637340509,-0.278656917131548,0.194504346478739,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.607506454694958
"procyazine","BL",-0.522473032927431,0.665662048657419,0.0798292221323657,-0.445248345403527,0.493839081746528,-0.427384775608195,0.147746665931013,-0.309942892780667,0.0767397323766372
"prodiamine","G",-0.454587231145115,0.279604606797757,-2.07012314363453,-0.278656917131548,-0.487002944855752,-0.414323957719282,-0.350226576636095,-0.309942892780667,0.603838767571337
"profluazol","BL",-0.454587231145115,0.233028330419369,-0.775289676509198,-0.445248345403527,0.516230955497788,-0.427282203739957,-0.350226576636095,-0.21753906941209,-0.0974754059953685
"profluralin","G",-0.431958630551009,0.34141769479491,-2.07012314363453,-0.278656917131548,-0.63822621893177,-0.424208846650914,-0.848199819203203,-0.402346716149244,0.772290397606224
"profoxydim","G",-0.205672624609955,-0.314871019296081,0.388844931987304,-0.0454289175507771,-0.487002944855752,-0.435700694851601,-0.350226576636095,-0.402346716149244,0.686885683156188
"prometryn","BL",-0.522473032927431,0.52984897314713,-0.242720022460745,-0.378611774094735,0.481651219727179,-0.436422496887346,0.147746665931013,-0.402346716149244,0.381157763637194
"propachlor","G",-0.499844432333325,0.748536361720921,-0.130817739857152,-0.511884916712319,0.857169797618626,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.0751678664665139
"propaquizafop","G",-0.250929825798166,-0.144182176748788,1.60160001713576,-0.311975202785944,-0.0617125496897311,-0.425253560123704,-0.848199819203203,-0.125135246043513,0.718846956662029
"propazine","BL",-0.545101633521536,0.665662048657419,0.227194378170244,-0.445248345403527,0.357084555482242,-0.436422496887346,0.147746665931013,-0.402346716149244,0.322736747310943
"propisochlor","G",-0.409330029956904,0.279604606797757,-1.3557279441686,-0.345293488440339,0.369871309872727,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.33242992042337
"prosulfocarb","G",-0.431958630551009,0.392276047519897,0.816905623335425,-0.378611774094735,0.5069329250137,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.453463595502869
"prynachlor","G",-0.47721583173922,0.707453183875545,-0.608250770898237,-0.545203202366714,0.824351411823772,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.0172708054436368
"pyraclonil","BL",-0.409330029956904,0.34141769479491,-1.02591069017906,-0.411930059749131,0.468690774832375,-0.436445290635844,-0.848199819203203,-0.494750539517821,0.179696949489717
"pyraflufen","BL",-0.454587231145115,0.376497081176766,-0.503741808197905,-0.445248345403527,0.474346105837104,-0.432300627367431,-0.350226576636095,-0.402346716149244,-0.440666129705635
"pyridafol","BL",-0.522473032927431,1.0302599951034,0.764275210464755,-0.645158059329902,0.366748784317486,-0.442873127712063,-0.350226576636095,-0.679558186254976,0.00364796755590099
"pyridate","BL",-0.318815627580482,-0.0217476510979892,1.22967843284969,-0.311975202785944,-0.487002944855752,-0.440468387245605,-0.848199819203203,-0.494750539517821,1.13224769102447
"pyroxasulfone","G",-0.47721583173922,0.279604606797757,-1.77777373118864,-0.278656917131548,0.435564573047944,-0.428805585931189,-0.848199819203203,-0.309942892780667,0.0301077103763109
"pyroxsulam","BL",-0.431958630551009,0.133606141300665,-1.67401663152932,-0.378611774094735,0.286944998399092,-0.410931488151277,-0.350226576636095,0.0596724006936415,-0.54126554795353
"quinclorac","BL",-0.522473032927431,0.95412028730538,-0.608250770898237,-0.611839773675506,0.478031276903371,-0.441186390323268,-0.350226576636095,-0.587154362886399,-0.56589144721213
"quinmerac","BL",-0.499844432333325,0.929040239688196,-0.608250770898237,-0.57852148802111,0.476196991476897,-0.441186390323268,-0.350226576636095,-0.587154362886399,-0.573488799111059
"quizalofop-P","G",-0.364072828768693,0.312334103197697,1.06263952723872,-0.478566631057923,0.332582640624788,-0.429276656733465,-0.350226576636095,-0.309942892780667,-0.425995381211151
"rimsulfuron","NS",-0.431958630551009,-0.0367181878293225,-1.02591069017906,-0.378611774094735,1.0167289552276,-0.396985513029055,0.147746665931013,0.244480047430796,-0.723078038224466
"saflufenacil","BL",-0.364072828768693,-0.144182176748788,-1.41750602403822,-0.411930059749131,0.245903537527998,-0.418282472041634,-0.350226576636095,-0.21753906941209,-0.369932163750084
"sebuthylazine","BL",-0.545101633521536,0.665662048657419,1.06263952723872,-0.445248345403527,0.30895777790582,-0.436422496887346,0.147746665931013,-0.402346716149244,0.310947752985018
"secbumeton","BL",-0.522473032927431,0.605917559644765,0.540470645257569,-0.378611774094735,0.612356778484409,-0.432916058576856,0.147746665931013,-0.309942892780667,0.22475710557992
"siduron","BL",-0.431958630551009,0.52984897314713,0.816905623335425,-0.411930059749131,0.187066383318388,-0.444628246346349,0.147746665931013,-0.587154362886399,0.352602199603287
"simazine","BL",-0.590358834709747,0.929040239688196,1.38393566676349,-0.511884916712319,0.498848020694558,-0.436422496887346,0.147746665931013,-0.402346716149244,0.10477134110717
"simeton","BL",-0.567730234115642,0.859999298763767,0.764275210464755,-0.445248345403527,0.748845072175748,-0.432916058576856,0.147746665931013,-0.309942892780667,0.0316795762864342
"S-metolachlor","G",-0.409330029956904,0.279604606797757,-1.3557279441686,-0.345293488440339,0.514710342992891,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.317235216625511
"sulfentrazone","BL",-0.499844432333325,0.296024569496593,-1.2983357320382,-0.511884916712319,0.291541179753693,-0.427586120386587,-0.350226576636095,-0.402346716149244,-0.231345986007541
"sulfosulfuron","NS",-0.386701429362798,-0.132437752684868,-1.63228823275329,-0.378611774094735,0.721326732791734,-0.395310172514509,0.147746665931013,0.244480047430796,-0.723863971179527
"tebutam","G",-0.409330029956904,0.392276047519897,-0.657372489577528,-0.378611774094735,0.683592967792967,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.39006500379456
"tebuthiuron","BL",-0.545101633521536,0.685254230205364,0.227194378170244,-0.445248345403527,1.00993094041561,-0.43817381656355,-0.350226576636095,-0.402346716149244,-0.0296231942083768
"terbacil","BL",-0.545101633521536,0.836541867755593,-1.02591069017906,-0.478566631057923,0.810096911309868,-0.439412276898566,-0.350226576636095,-0.679558186254976,-0.178426500366722
"terbuchlor","G",-0.341444228174588,0.0262780512478963,-1.02591069017906,-0.245338631477152,-0.0160749074640355,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.783555436628775
"terbumeton","BL",-0.522473032927431,0.605917559644765,-0.242720022460745,-0.378611774094735,0.626088206041197,-0.432916058576856,0.147746665931013,-0.309942892780667,0.297062937445595
"terbuthylazine","BL",-0.545101633521536,0.665662048657419,0.227194378170244,-0.445248345403527,0.325006906525242,-0.436422496887346,0.147746665931013,-0.402346716149244,0.373822389389952
"terbutryn","BL",-0.522473032927431,0.52984897314713,-0.242720022460745,-0.378611774094735,0.454853129927681,-0.436422496887346,0.147746665931013,-0.402346716149244,0.43538713753645
"thenylchlor","G",-0.386701429362798,0.249765585923388,-1.32427500695303,-0.445248345403527,-0.0890225834749657,-0.449031238764397,-0.848199819203203,-0.587154362886399,0.408403439412666
"thiazopyr","G",-0.386701429362798,0.161442530206986,-2.95381283783446,-0.278656917131548,0.00341806844538798,-0.440669732023997,-0.848199819203203,-0.494750539517821,0.549609393672081
"tioclorim","BL",-0.635616035897958,1.19613159808948,0.682823381022051,-0.57852148802111,0.629599389918481,-0.430689869140293,0.147746665931013,-0.494750539517821,-0.145941271557505
"tralkoxydim","G",-0.296187026986377,0.0408658810006307,0.0183017632764153,-0.245338631477152,-0.157838372676352,-0.439207133162091,-0.350226576636095,-0.494750539517821,0.425431986772336
"tri-allate","G",-0.522473032927431,0.376497081176766,-0.242720022460745,-0.378611774094735,0.267452022489669,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.699984565740549
"triasulfuron","NS",-0.431958630551009,0.0805357742930854,-0.0620222716047754,-0.411930059749131,0.636445935748434,-0.409955155923979,0.147746665931013,0.0596724006936415,-0.437784375537076
"tricamba","BL",-0.567730234115642,0.929040239688196,-1.02591069017906,-0.545203202366714,0.70027166503588,-0.442576808981599,-0.350226576636095,-0.587154362886399,-0.598638653673033
"triclopyr","BL",-0.590358834709747,0.978943625894708,0.764275210464755,-0.545203202366714,0.876011638284158,-0.437679952012777,-0.350226576636095,-0.494750539517821,-0.613571379819205
"trietazine","BL",-0.545101633521536,0.665662048657419,0.227194378170244,-0.445248345403527,0.336267811691055,-0.439761781042191,-0.350226576636095,-0.402346716149244,0.289465585546665
"trifloxysulfuron","NS",-0.431958630551009,0.0805357742930854,-0.809875376395639,-0.378611774094735,0.828342200587537,-0.406448717613489,0.147746665931013,0.152076224062219,-0.554626408189579
"trifluralin","G",-0.454587231145115,0.34141769479491,-1.84318581575647,-0.311975202785944,-0.487002944855752,-0.424208846650914,-0.848199819203203,-0.402346716149244,0.710725649459726
"trifop","G",-0.386701429362798,0.407953017117455,0.880939292328075,-0.445248345403527,0.179347676879474,-0.439070370671108,-0.350226576636095,-0.494750539517821,-0.27588218679437
"trifopsime","G",-0.318815627580482,0.105446529091287,1.06263952723872,-0.378611774094735,-0.487002944855752,-0.438553712371837,-0.848199819203203,-0.402346716149244,0.651256722526725
"vernolate","G",-0.522473032927431,0.605917559644765,1.38393566676349,-0.311975202785944,0.814019849232933,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.429361651547644
"xylachlor","G",-0.454587231145115,0.511950596519861,-1.02591069017906,-0.445248345403527,0.414265656399689,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.266149574546502
