"","Selectivity","CAt_DW","logDiff","ShapeIndex_DW","sp3_At_DW","logSw","T_PSA","HBD","HBA","logP"
"fenteracol","",-0.567730234115642,0.929040239688196,1.38393566676349,-0.511884916712319,0.384806516143847,-0.44906163042906,-0.350226576636095,-0.679558186254976,0.0259987532680873
"flamprop","",-0.386701429362798,0.357425795026033,-1.02591069017906,-0.545203202366714,0.221814380263973,-0.438367563425777,-0.350226576636095,-0.494750539517821,0.149389977029625
"flamprop-M","",-0.386701429362798,0.357425795026033,-1.02591069017906,-0.545203202366714,0.221814380263973,-0.438367563425777,-0.350226576636095,-0.494750539517821,0.149389977029625
"florpyrauxifen","",-0.454587231145115,0.460509212192468,-1.59544694374382,-0.511884916712319,0.272502191658301,-0.427795063081145,0.147746665931013,-0.402346716149244,-0.077986729071013
"flucarbazone","",-0.47721583173922,0.279604606797757,-1.02591069017906,-0.445248345403527,0.375976881046166,-0.414088422318144,-0.350226576636095,-0.125135246043513,-0.564594848890253
"flucetosulfuron","",-0.341444228174588,-0.207798124933202,-0.83606527232414,-0.245338631477152,1.08805766776767,-0.396457457855536,0.147746665931013,0.336883870799373,-0.568256309535996
"flufenican","",-0.318815627580482,0.249765585923388,-0.543966480891916,-0.57852148802111,-0.345239479643436,-0.440795097640732,-0.350226576636095,-0.494750539517821,0.466106322886392
"flumezin","",-0.499844432333325,0.791604642501535,-1.3557279441686,-0.478566631057923,0.468690774832375,-0.441315554898085,-0.848199819203203,-0.402346716149244,-0.557638073663342
"fluoromidine","",-0.590358834709747,1.28481493434429,-0.130817739857152,-0.611839773675506,0.162977226525291,-0.444461092190703,-0.350226576636095,-0.679558186254976,-0.22517744702988
"flupoxam","",-0.318815627580482,0.0152793119048245,-1.2280365377038,-0.478566631057923,0.145181533657704,-0.428710611979117,-0.350226576636095,-0.402346716149244,0.408255244683653
"flupyrsulfuron","",-0.431958630551009,0.0805357742930854,-1.44357060945988,-0.411930059749131,0.874965490486213,-0.395785042274868,0.645719908498121,0.244480047430796,-0.52175575933506
"fluridone","",-0.318815627580482,0.312334103197697,-1.02591069017906,-0.57852148802111,-0.487002944855752,-0.451895653158883,-0.848199819203203,-0.771962009623553,0.273879638984886
"flurochloridone","",-0.47721583173922,0.58857384651328,-0.696093436189522,-0.478566631057923,0.0924499506215331,-0.452537677074888,-0.848199819203203,-0.679558186254976,0.187103021680778
"flurtamone","",-0.341444228174588,0.34141769479491,-1.02591069017906,-0.511884916712319,-0.487002944855752,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.313789560023485
"fosamine","",-0.680873237086169,1.41616893439231,1.06263952723872,-0.478566631057923,2.10826026991347,-0.426207098602504,0.147746665931013,-0.402346716149244,-1.54696474014309
"glufosinate-P","",-0.635616035897958,1.05671281895748,0.682823381022051,-0.378611774094735,1.9016409622445,-0.422028244711346,0.645719908498121,-0.402346716149244,-2.21115370128086
"halosulfuron","",-0.47721583173922,0.133606141300665,-1.25798574883735,-0.411930059749131,0.905817250186597,-0.393912155940012,0.645719908498121,0.244480047430796,-0.661257409937867
"haloxydine","",-0.635616035897958,1.48529133310637,-0.456374436614301,-0.645158059329902,0.562171368660996,-0.447769984680884,-0.350226576636095,-0.771962009623553,-0.79526686957206
"herbimycin","",-0.069901021045323,-0.677518211669793,-2.70695113936965,0.0545259394124104,0.927816223496053,-0.402326848093573,0.147746665931013,0.152076224062219,-0.377494209892787
"hexachloroacetone","",-0.680873237086169,1.11110811056697,-1.02591069017906,-0.57852148802111,0.416744734611248,-0.453768539493739,-0.848199819203203,-0.771962009623553,-0.0706638077795271
"huangcaoling","",-0.635616035897958,0.645910302093989,0.227194378170244,-0.345293488440339,2.1242977604883,-0.413142481755509,0.645719908498121,-0.125135246043513,-2.26168185819212
